date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,"min_cloud_cover_10"
2022-09-23,16.5,10.68,10.75,5,,,70,53.4,53.5,37,4.8,1.3,1.8,-1.3,35,19.04,20.5,6,51,1,102.31,102.12,102.1,101.89,100.2,100,99.99,99.79,24100,24100,24100,24100,,,,,7.2,0,5.8,3.8,0.8,0,0,0,,07:05:00,1663931100,7.08,19:14:00,1663974840,19.23,12.15,5,5,16,16,5,5,,,,,,4,1.4,2,0,,,,""
2022-09-22,17.3,13.93,12.4,7.5,,,71,59.8,60.5,50,9.3,6.2,5.2,1.1,43,30.67,30.5,18,65,34,101.84,101.05,101.21,100.58,99.74,98.98,99.14,98.55,24100,24100,24100,24100,,,,,5.6,0,7.4,5.4,2.4,0.2,0.2,0,,07:04:00,1663844640,7.07,19:16:00,1663888560,19.27,12.2,3,5,15,16,3,5,,,,,,8,5.7,5,2,,,,""
2022-09-21,29.5,22.03,23,16.5,33,,100,74.4,70,40,20.4,16.8,15.2,10,50,20.21,26.5,3,66,24,101.38,100.81,100.88,100.37,99.32,98.77,98.83,98.34,24100,23033.3,20100,16100,,,,,0,5,18,16,13,0,0,0,,07:03:00,1663758180,7.05,19:18:00,1663802280,19.3,12.25,4,5,26,27,13,13,,,,,,8,5.2,4,0,,,,""
2022-09-20,26.2,20.55,20.8,15.4,29,,97,68.1,69,41,15.2,13.9,13.4,11.6,29,14.79,15,1,43,32,101.51,101.4,101.37,101.23,99.44,99.33,99.31,99.18,24100,24100,24100,24100,,,,,0,2.8,15.8,13.8,10.8,0,0,0,,07:02:00,1663671720,7.03,19:20:00,1663716000,19.33,12.3,5,6,26,26,16,16,,,,,,7,3.3,3.5,0,,,,""
2022-09-19,27.8,21.69,21.95,16.1,33,,98,73.5,72.5,47,20.5,16.4,16,11.5,39,20.62,23,7,58,29,101.22,101.01,100.99,100.75,99.16,98.97,98.94,98.72,24100,24100,24100,24100,,,,,0,4,16.9,14.9,11.9,0.2,0.2,0,,07:01:00,1663585260,7.02,19:21:00,1663629660,19.35,12.33,4,6,26,26,15,15,,,,,,8,4.3,4,0,,,,""
2022-09-18,27.6,22.78,23.9,20.2,33,,100,77.8,76.5,53,21.9,18.6,19.4,16.8,23,13.96,13.5,4,35,25,101.61,101.36,101.4,101.19,99.54,99.31,99.35,99.15,24100,22766.7,20100,16100,,,,,0,5.9,18.9,16.9,13.9,3.6,3.6,0,,07:00:00,1663498800,7,19:23:00,1663543380,19.38,12.38,4,5,27,27,18,21,,,,,,8,6.5,5,2,,,,""
2022-09-17,24.6,19.43,20.05,15.5,30,,100,87,85.5,71,20.2,17.1,17.4,14.6,20,11.21,12.5,5,,,102.29,102.05,101.96,101.62,100.2,99.97,99.88,99.55,24100,23300,21700,19300,,,,,0,2,15.1,13.1,10.1,0,0,0,,06:59:00,1663412340,6.98,19:25:00,1663457100,19.42,12.43,7,7,25,25,18,19,,,,,,7,5,4.5,2,,,,""
2022-09-16,24.7,17.32,18.2,11.7,29,,95,78.2,77,59,16.4,13.4,12.7,9,24,10.46,12.5,1,31,9,102.3,102.21,102.2,102.1,100.21,100.12,100.11,100.01,24100,24100,24100,24100,,,,,0,0.2,13.2,11.2,8.2,0,0,0,,06:58:00,1663325880,6.97,19:27:00,1663370820,19.45,12.48,5,7,24,24,16,16,,,,,,8,6.1,5,2,,,,""
2022-09-15,19,14,13.8,8.6,,,86,63.5,61.5,37,8.7,6.8,5.9,3.1,22,11.54,13.5,5,,,102.72,102.5,102.51,102.29,100.61,100.39,100.4,100.19,24100,24100,24100,24100,,,,,4.2,0,8.8,6.8,3.8,0,0,0,,06:56:00,1663239360,6.93,19:29:00,1663284540,19.48,12.55,7,7,19,20,11,11,,,,,,7,2.1,3.5,0,,,,""
2022-09-14,25.3,18.01,18.14,11,27,,100,73.1,73.5,47,17,12.7,12.6,8.2,34,19.96,20,6,49,36,102.28,101.62,101.73,101.18,100.19,99.54,99.65,99.11,24100,24100,24100,24100,,,,,0,0.1,13.1,11.1,8.1,0,0,0,,06:55:00,1663152900,6.92,19:31:00,1663198260,19.52,12.6,7,7,25,25,7,7,,,,,,7,1.6,3.5,0,,,,""
2022-09-13,21.6,17.26,16.85,12.1,,,94,69.8,72.5,51,12.5,11.5,11.3,10.2,21,11.54,12.5,4,,,101.18,100.95,101.01,100.84,99.11,98.89,98.94,98.78,24100,24100,24100,24100,,,,,1.1,0,11.8,9.8,6.8,0.4,0.4,0,,06:54:00,1663066440,6.9,19:33:00,1663111980,19.55,12.65,4,4,18,19,15,15,,,,,,8,5,4.5,1,,,,""
2022-09-12,24.1,20.22,19.7,15.3,31,,100,90.2,81,62,22,18.4,17.5,13,19,13.33,13,7,41,25,101.22,100.91,100.99,100.75,99.17,98.87,98.94,98.71,24100,17491.7,14450,4800,,,,,0,1.7,14.7,12.7,9.7,5.2,5.2,0,,06:53:00,1662979980,6.88,19:34:00,1663025640,19.57,12.68,3,4,22,22,13,15,,,,,,8,6.2,4.5,1,,,,""
2022-09-11,24.4,21.38,22.1,19.8,30,,98,78.6,77,56,20.1,17.4,17.4,14.7,20,11,12.5,5,28,10,101.96,101.67,101.61,101.26,99.9,99.61,99.56,99.21,24100,24100,24100,24100,,,,,0,4.1,17.1,15.1,12.1,2,2,0,,06:52:00,1662893520,6.87,19:36:00,1662939360,19.6,12.73,4,6,25,25,19,19,,,,,,8,7.4,7,6,,,,""
2022-09-10,28.3,22.55,23.55,18.8,33,,100,79.5,79,58,20.5,18.6,18.8,17.1,18,9.79,11,4,31,16,102.11,101.99,102,101.89,100.04,99.92,99.93,99.82,24100,24100,24100,24100,,,,,0,5.5,18.6,16.6,13.6,0,0,0,,06:51:00,1662807060,6.85,19:38:00,1662853080,19.63,12.78,7,7,28,28,18,19,,,,,,7,5.5,4,1,,,,""
2022-09-09,26.7,21.39,21.1,15.5,31,,93,74,72.5,52,19.2,16.3,17.1,14.9,20,9.42,10.5,1,,,101.87,101.69,101.68,101.48,99.8,99.63,99.61,99.42,24100,23700,21700,19300,,,,,0,3.1,16.1,14.1,11.1,0,0,0,,06:50:00,1662720600,6.83,19:40:00,1662766800,19.67,12.83,7,7,26,27,17,17,,,,,,2,0.6,1,0,,,,""
2022-09-08,26.7,20.66,20.85,15,29,,96,67.9,69.5,43,15.8,14,14.1,12.3,21,10.21,12,3,,,101.66,101.52,101.5,101.34,99.59,99.46,99.43,99.27,24100,24100,24100,24100,,,,,0,2.8,15.8,13.8,10.8,0,0,0,,06:49:00,1662634140,6.82,19:42:00,1662680520,19.7,12.88,7,7,26,27,14,15,,,,,,4,1.6,2,0,,,,""
2022-09-07,24.3,19.78,20.45,16.6,28,,93,78,74.5,56,18.2,15.7,15.8,13.5,20,11.79,11.5,3,,,101.91,101.77,101.77,101.63,99.84,99.7,99.7,99.56,24100,24100,24100,24100,,,,,0,2.5,15.4,13.4,10.4,0,0,0,,06:47:00,1662547620,6.78,19:43:00,1662594180,19.72,12.93,4,6,24,24,14,15,,,,,,7,4.5,3.5,0,,,,""
2022-09-06,23.7,19.19,19.1,14.5,28,,92,71.5,68.5,45,17.1,13.7,13.6,10.1,19,11.12,10,1,,,102,101.93,101.91,101.82,99.92,99.85,99.83,99.74,24100,24100,24100,24100,,,,,0,1.1,14.1,12.1,9.1,0,0,0,,06:46:00,1662461160,6.77,19:45:00,1662507900,19.75,12.98,7,7,24,24,15,15,,,,,,7,3,4,1,,,,""
2022-09-05,21.5,18.08,18.55,15.6,26,,94,78.3,77.5,61,15.8,14.2,13.8,11.8,18,13.33,12.5,7,28,3,102.09,101.97,101.99,101.89,100,99.89,99.9,99.81,24100,24100,24100,24100,,,,,0,0.6,13.6,11.6,8.6,0,0,0,,06:45:00,1662374700,6.75,19:47:00,1662421620,19.78,13.03,6,6,21,21,16,17,,,,,,8,7.9,7.5,7,,,,""
2022-09-04,20.3,17.6,18.05,15.8,29,,100,96.1,93,86,20.3,17,17.2,14.2,24,13.62,15,6,30,33,102.25,102.12,102.11,101.97,100.17,100.04,100.04,99.91,24100,16087.5,13650,3200,,,,,0,0.1,13.1,11.1,8.1,0.4,0.4,0,,06:44:00,1662288240,6.73,19:49:00,1662335340,19.82,13.08,3,3,20,20,16,17,,,,,,8,7.4,6,4,,,,""
2022-09-03,29.7,24.04,24,18.3,37,,98,74.9,77.5,57,20.3,19,18.9,17.5,25,11.08,13,1,39,35,102.07,101.93,101.92,101.76,100,99.87,99.85,99.7,24100,24100,24100,24100,,,,,0,6,19,17,14,0,0,0,,06:43:00,1662201780,6.72,19:51:00,1662249060,19.85,13.13,7,7,30,31,19,20,,,,,,7,4.5,4,1,,,,""
2022-09-02,27.9,21.98,22,16.1,33,,85,65.3,65.5,46,18.2,15,14.1,10,22,10.71,11.5,1,32,14,102.17,102.05,102.03,101.89,100.1,99.98,99.95,99.81,24100,24100,24100,24100,,,,,0,4,17,15,12,0,0,0,,06:42:00,1662115320,6.7,19:52:00,1662162720,19.87,13.17,7,7,27,28,18,18,,,,,,7,3,3.5,0,,,,""
2022-09-01,24.2,18.24,18.05,11.9,25,,77,54.2,56,35,10,8.5,8.7,7.3,32,12.38,17,2,36,30,101.86,101.64,101.5,101.14,99.78,99.57,99.43,99.08,24100,24100,24100,24100,,,,,0,0.1,13.1,11.1,8.1,0,0,0,,06:41:00,1662028860,6.68,19:54:00,1662076440,19.9,13.22,7,7,25,25,15,15,,,,,,6,0.9,3,0,,,,""
2022-08-31,26.8,20.66,20.9,15,29,,100,67.2,71,42,15.7,13.9,13.4,11.1,40,25.08,27,14,65,26,101.07,100.89,100.9,100.74,99.03,98.85,98.86,98.7,24100,24100,24100,24100,,,,,0,2.9,15.9,13.9,10.9,0,0,0,,06:40:00,1661942400,6.67,19:56:00,1661990160,19.93,13.27,6,6,26,27,13,14,,,,,,6,2.6,3,0,,,,""
2022-08-30,26,22.14,21.15,16.3,32,,100,83.1,77,54,22.1,18.9,18.1,14.2,28,16.17,16.5,5,47,29,100.9,100.79,100.73,100.56,98.87,98.76,98.7,98.53,24100,22366.7,16900,9700,,,,,0,3.1,16.1,14.2,11.2,3,3,0,,06:38:00,1661855880,6.63,19:58:00,1661903880,19.97,13.33,5,6,23,25,14,14,,,,,,8,5.8,4.5,1,,,,""
2022-08-29,30.9,25.93,26.1,21.3,39,,100,77.2,77.5,55,24.5,21.3,21.4,18.4,35,17.67,19.5,4,60,26,101.49,101.15,101.11,100.74,99.45,99.12,99.08,98.72,24100,24100,24100,24100,,,,,0,8.1,21.1,19.1,16.1,1.8,1.8,0,,06:37:00,1661769420,6.62,19:59:00,1661817540,19.98,13.37,6,8,30,30,20,20,,,,,,8,5.6,5,2,,,,""
2022-08-28,28.2,22.13,21.45,14.7,33,,100,74.1,75.5,51,22.2,17.1,17.8,13.3,22,11.12,12.5,3,32,14,101.93,101.76,101.72,101.52,99.86,99.7,99.65,99.45,24100,24100,24100,24100,,,,,0,3.5,16.4,14.4,11.4,0,0,0,,06:36:00,1661682960,6.6,20:01:00,1661731260,20.02,13.42,8,8,29,29,20,20,,,,,,7,2.9,3.5,0,,,,""
2022-08-27,23.4,18.56,18.2,13,25,,100,66,71.5,43,13.8,11.5,10.9,8.1,16,9.92,10,4,,,102.12,101.98,101.98,101.83,100.04,99.9,99.9,99.76,24100,24100,24100,24100,,,,,0,0.2,13.2,11.2,8.2,0,0,0,,06:35:00,1661596500,6.58,20:03:00,1661644980,20.05,13.47,7,7,24,24,15,16,,,,,,3,0.5,1.5,0,,,,""
2022-08-26,25.9,21.24,20.45,15,31,,100,79.3,79.5,59,20.8,17.3,16.6,12.3,34,17.83,19,4,52,36,101.79,101.39,101.5,101.21,99.72,99.33,99.44,99.15,24100,22100,16900,9700,,,,,0,2.5,15.4,13.4,10.4,0,0,0,,06:34:00,1661510040,6.57,20:05:00,1661558700,20.08,13.52,4,6,25,25,14,15,,,,,,7,4.3,3.5,0,,,,""
2022-08-25,24.9,20.78,21.7,18.5,30,,100,89.7,85,70,20.7,18.9,19.1,17.4,18,11.08,11,4,52,13,101.94,101.73,101.73,101.51,99.87,99.66,99.66,99.45,24100,23366.7,20100,16100,,,,,0,3.7,16.7,14.7,11.7,5.8,5.8,0,,06:33:00,1661423580,6.55,20:06:00,1661472360,20.1,13.55,6,8,27,27,19,20,,,,,,8,5.9,4,0,,,,""
2022-08-24,29.8,22.83,22.95,16.1,33,,92,68.3,68,44,19,16.2,16.7,14.4,27,13.96,17.5,8,36,2,101.78,101.57,101.59,101.4,99.72,99.52,99.54,99.36,24100,24100,24100,24100,,,,,0,5,17.9,15.9,12.9,0,0,0,,06:32:00,1661337120,6.53,20:08:00,1661386080,20.13,13.6,8,8,29,30,17,19,,,,,,7,3,3.5,0,,,,""
2022-08-23,28.4,23.42,22.75,17.1,32,,100,65.9,69,38,20.2,15.8,15.9,11.7,26,18.75,19,12,40,28,101.39,101.18,101.23,101.07,99.35,99.13,99.19,99.03,24100,24100,24100,24100,,,,,0,4.8,17.8,15.8,12.8,0,0,0,,06:31:00,1661250660,6.52,20:10:00,1661299800,20.17,13.65,8,8,27,28,16,17,,,,,,8,3.8,4,0,,,,""
2022-08-22,25.5,21.02,22.3,19.1,31,,100,93.3,80.5,61,21.5,19.8,19.1,16.8,19,11.75,13,7,,,101.36,101.23,101.22,101.07,99.3,99.18,99.17,99.03,24100,20500,16100,8100,,,,,0,4.3,17.3,15.3,12.3,12.2,12.2,0,,06:29:00,1661164140,6.48,20:11:00,1661213460,20.18,13.7,3,5,24,24,19,19,,,,,,8,7.2,6.5,5,,,,""
2022-08-21,25.6,21.67,22.05,18.5,32,,100,89.4,85,70,20.9,19.7,19.7,18.5,28,9.17,14.5,1,54,22,101.7,101.51,101.5,101.3,99.64,99.45,99.44,99.24,24100,23700,21700,19300,,,,,0,4,17.1,15.1,12.1,13.4,13.4,0,,06:28:00,1661077680,6.47,20:13:00,1661127180,20.22,13.75,5,5,25,25,19,19,,,,,,8,7.5,7.5,7,,,,""
2022-08-20,29.4,23.89,23.45,17.5,34,,91,64.4,68.5,46,19.7,16.5,16.9,14.2,17,7.58,10,3,,,101.95,101.8,101.8,101.65,99.88,99.74,99.74,99.61,24100,24100,24100,24100,,,,,0,5.5,18.4,16.4,13.4,0,0,0,,06:27:00,1660991220,6.45,20:14:00,1661040840,20.23,13.78,8,8,30,30,19,20,,,,,,8,4.2,4,0,,,,""
2022-08-19,27.9,22.51,22.04,16.2,33,,93,68.9,73.5,54,19.2,16.4,16.7,14.2,22,9.58,13,4,36,17,101.78,101.64,101.61,101.45,99.72,99.58,99.57,99.41,24100,23500,21700,19300,,,,,0,4,17,15,12,0.8,0.8,0,,06:26:00,1660904760,6.43,20:16:00,1660954560,20.27,13.83,7,7,29,29,17,18,,,,,,7,2.9,3.5,0,,,,""
2022-08-18,28.3,22.82,22.55,16.8,31,,89,60.6,62.5,36,17.4,14.2,14.3,11.3,19,11.58,13,7,37,20,101.58,101.42,101.42,101.27,99.52,99.37,99.37,99.22,24100,23900,21700,19300,,,,,0,4.5,17.6,15.6,12.6,1.6,1.6,0,,06:25:00,1660818300,6.42,20:18:00,1660868280,20.3,13.88,7,7,29,29,16,16,,,,,,7,4.2,3.5,0,,,,""
2022-08-17,27.8,21.46,22.4,17,30,,88,67.7,64.5,41,18.2,15,14.4,10.6,16,9.58,9,2,30,34,101.95,101.8,101.77,101.59,99.88,99.73,99.7,99.53,24100,23500,16900,9700,,,,,0,4.4,17.4,15.4,12.4,24,24,0,,06:24:00,1660731840,6.4,20:19:00,1660781940,20.32,13.92,3,7,27,27,18,18,,,,,,7,5.9,4.5,2,,,,""
2022-08-16,28.2,22.24,22.25,16.3,29,,76,56.4,56.5,37,14.4,12.7,12.7,11,24,12.42,14.5,5,36,1,101.92,101.84,101.83,101.74,99.86,99.78,99.77,99.68,24100,24100,24100,24100,,,,,0,4.2,17.2,15.2,12.2,0,0,0,,06:23:00,1660645380,6.38,20:21:00,1660695660,20.35,13.97,7,7,27,28,17,18,,,,,,7,4,4.5,2,,,,""
2022-08-15,27.8,22.64,22.45,17.1,28,,67,46.9,49,31,14.1,10.4,11.2,8.3,22,12.79,12.5,3,37,11,101.76,101.65,101.66,101.56,99.7,99.59,99.6,99.5,24100,24100,24100,24100,,,,,0,4.5,17.4,15.4,12.4,0,0,0,,06:22:00,1660558920,6.37,20:22:00,1660609320,20.37,14,7,7,27,27,17,17,,,,,,8,5.2,4.5,1,,,,""
2022-08-14,26.7,21.49,21.3,15.9,27,,69,49.4,50.5,32,12.7,10.2,10.1,7.4,21,11.21,13,5,30,13,101.88,101.71,101.73,101.58,99.81,99.64,99.66,99.52,24100,24100,24100,24100,,,,,0,3.3,16.3,14.3,11.3,0,0,0,,06:20:00,1660472400,6.33,20:24:00,1660523040,20.4,14.07,7,7,27,27,18,19,,,,,,7,5.6,5,3,,,,""
2022-08-13,25.9,20.12,19.39,12.9,26,,65,44.7,46,27,11.3,7.1,7.8,4.2,18,10.96,9.5,1,33,30,102.23,102.04,102.03,101.83,100.15,99.97,99.96,99.76,24100,24100,24100,24100,,,,,0,1.4,14.4,12.4,9.4,0,0,0,,06:19:00,1660385940,6.32,20:25:00,1660436700,20.42,14.1,8,8,27,27,12,14,,,,,,7,3.5,4,1,,,,""
2022-08-12,26.4,19.96,20.04,13.7,25,,89,47.3,57,25,12.2,7,6.7,1.2,25,14.62,15,5,54,33,102.25,102.12,102.12,101.99,100.17,100.04,100.04,99.91,24100,24100,24100,24100,,,,,0,2,15,13,10,0,0,0,,06:18:00,1660299480,6.3,20:27:00,1660350420,20.45,14.15,7,7,26,26,12,13,,,,,,2,0.7,1,0,,,,""
2022-08-11,26.5,21.45,21.4,16.3,27,,76,53.8,56,36,15.4,11.4,11.7,7.9,32,23.17,21,10,47,1,101.98,101.66,101.73,101.47,99.91,99.6,99.67,99.42,24100,24100,24100,24100,,,,,0,3.4,16.4,14.4,11.4,0,0,0,,06:17:00,1660213020,6.28,20:28:00,1660264080,20.47,14.18,7,7,26,26,13,13,,,,,,7,2.8,3.5,0,,,,""
2022-08-10,26.8,21.43,20.95,15.1,30,,100,67.1,71,42,15.8,14.5,13.2,10.7,19,10.67,11.5,4,31,26,102.04,101.82,101.78,101.51,99.96,99.75,99.7,99.45,24100,24100,24100,24100,,,,,0,3,15.9,13.9,10.9,0,0,0,,06:16:00,1660126560,6.27,20:30:00,1660177800,20.5,14.23,9,9,28,28,17,17,,,,,,5,2.1,2.5,0,,,,""
2022-08-09,22.9,19.98,20.29,17.7,27,,88,72,73,58,17.6,14.7,15.5,13.4,31,17.83,17.5,4,45,33,101.91,101.61,101.53,101.14,99.83,99.55,99.47,99.1,24100,24100,24100,24100,,,,,0,2.3,15.3,13.3,10.3,0,0,0,,06:15:00,1660040100,6.25,20:31:00,1660091460,20.52,14.27,9,9,24,24,14,15,,,,,,8,6.2,5,2,,,,""
2022-08-08,31.4,25.81,25.45,19.5,40,,100,85.8,79,58,26,23.1,22.6,19.1,31,19.92,19.5,8,53,23,101.44,101.11,101.11,100.78,99.41,99.08,99.08,98.75,24100,22966.7,16900,9700,,,,,0,7.5,20.4,18.4,15.4,2,2,0,,06:14:00,1659953640,6.23,20:32:00,1660005120,20.53,14.3,6,6,30,30,18,18,,,,,,8,6.6,6,4,,,,""
2022-08-07,33.9,28.2,28.35,22.8,43,,98,72.1,75,52,24.5,22.4,22.6,20.6,27,16.33,17,7,45,24,101.84,101.64,101.62,101.41,99.8,99.61,99.59,99.38,24100,24100,24100,24100,,,,,0,10.3,23.4,21.4,18.4,0,0,0,,06:13:00,1659867180,6.22,20:34:00,1659918840,20.57,14.35,9,9,32,32,23,23,,,,,,7,4.9,3.5,0,,,,""
2022-08-06,31.6,26.69,26.25,20.9,40,,100,71.6,78,56,22.4,20.9,20.2,18,27,11.96,13.5,0,38,17,102.11,101.94,101.92,101.73,100.06,99.89,99.88,99.69,24100,24100,24100,24100,,,,,0,8.2,21.2,19.2,16.2,0,0,0,,06:12:00,1659780720,6.2,20:35:00,1659832500,20.58,14.38,9,9,32,32,22,23,,,,,,3,1.6,1.5,0,,,,""
2022-08-05,29.2,24.29,24.65,20.1,34,,92,66.2,68,44,19.4,17.1,16.8,14.2,21,10.08,11,1,,,102.15,102.01,101.99,101.82,100.1,99.95,99.93,99.77,24100,24100,24100,24100,,,,,0,6.7,19.6,17.6,14.7,0,0,0,,06:10:00,1659694200,6.17,20:36:00,1659746160,20.6,14.43,9,9,28,28,21,21,,,,,,8,5.4,5,2,,,,""
2022-08-04,29.1,24.07,25.2,21.3,38,,100,88.7,83.5,67,24.7,22,21.4,18.1,22,13.17,14,6,36,30,101.76,101.48,101.49,101.22,99.71,99.44,99.44,99.18,24100,22362.5,15250,6400,,,,,0,7.2,20.2,18.2,15.2,15,15,0,,06:09:00,1659607740,6.15,20:38:00,1659659880,20.63,14.48,6,6,29,29,20,20,,,,,,8,7.9,7.5,7,,,,""
2022-08-03,31,22.34,23.15,15.3,37,,100,69,74,48,22.3,16.1,16.3,10.3,31,14.04,16,1,52,27,101.57,101.32,101.31,101.05,99.51,99.27,99.26,99.01,24100,23900,21700,19300,,,,,0,5.2,18.1,16.1,13.2,1,1,0,,06:08:00,1659521280,6.13,20:39:00,1659573540,20.65,14.52,9,9,31,31,21,21,,,,,,8,5.6,4,0,,,,""
2022-08-02,26.5,22.2,21.8,17.1,31,,100,63.6,71.5,43,21.8,14.7,15.9,10.1,31,21.58,19.5,8,43,34,101.57,101.17,101.12,100.68,99.51,99.13,99.08,98.65,24100,24100,24100,24100,,,,,0,3.8,16.8,14.8,11.8,0,0,0,,06:07:00,1659434820,6.12,20:40:00,1659487200,20.67,14.55,5,7,25,25,13,15,,,,,,8,4.3,4,0,,,,""
2022-08-01,29.8,23.75,24.2,18.6,36,,100,73.8,74,48,22.4,18.5,18.4,14.4,31,13.46,17,3,49,21,101.51,101.03,101.06,100.61,99.47,99,99.03,98.58,24100,23900,21700,19300,,,,,0,6.2,19.2,17.2,14.2,0.2,0.2,0,,06:06:00,1659348360,6.1,20:42:00,1659400920,20.7,14.6,7,9,28,29,18,18,,,,,,8,4.2,4,0,,,,""
2022-07-31,28.4,23.24,22.6,16.8,33,,90,62,68,46,16.9,15.3,15.1,13.3,25,13.12,14,3,42,15,102.18,101.92,101.85,101.52,100.11,99.85,99.8,99.48,24100,24100,24100,24100,,,,,0,4.6,17.6,15.6,12.6,0,0,0,,06:05:00,1659261900,6.08,20:43:00,1659314580,20.72,14.63,9,9,28,28,18,18,,,,,,7,3.1,3.5,0,,,,""
2022-07-30,27.1,21.58,21.3,15.5,30,,92,61,67.5,43,14.5,13.4,13.5,12.5,24,17.42,15,6,36,29,102.14,101.96,101.87,101.6,100.07,99.89,99.81,99.54,24100,24100,24100,24100,,,,,0,3.3,16.3,14.3,11.3,0,0,0,,06:04:00,1659175440,6.07,20:44:00,1659228240,20.73,14.67,8,8,28,28,16,17,,,,,,7,2.8,3.5,0,,,,""
2022-07-29,28.9,22.43,21.7,14.5,29,,87,54,60,33,14.3,12,12.1,9.8,35,20.46,20,5,53,28,101.55,101.25,101.29,101.03,99.5,99.2,99.24,98.99,24100,24100,24100,24100,,,,,0,3.7,16.7,14.7,11.7,0,0,0,,06:03:00,1659088980,6.05,20:45:00,1659141900,20.75,14.7,8,8,27,27,16,16,,,,,,7,2.5,3.5,0,,,,""
2022-07-28,29.5,24.23,24.2,18.9,34,,100,69.2,67.5,35,21.5,17.3,16.2,10.9,39,18.58,22,5,65,30,100.98,100.8,100.84,100.7,98.95,98.77,98.81,98.67,24100,23233.3,20100,16100,,,,,0,6.2,19.2,17.2,14.2,0.8,0.8,0,,06:02:00,1659002520,6.03,20:46:00,1659055560,20.77,14.73,9,9,27,28,15,19,,,,,,7,4.1,4,1,,,,""
2022-07-27,26.2,21.77,21.1,16,31,,99,69.8,75,51,21.6,15.9,17.1,12.5,20,9.33,10.5,1,32,16,101.46,101.19,101.19,100.92,99.4,99.14,99.14,98.88,24100,24100,24100,24100,,,,,0,3.1,16.1,14.1,11.1,0,0,0,,06:01:00,1658916060,6.02,20:47:00,1658969220,20.78,14.77,7,9,27,27,19,20,,,,,,8,4.8,4,0,,,,""
2022-07-26,24.2,19.83,19,13.8,27,,84,64.3,68.5,53,15.3,12.8,12.8,10.3,16,10.17,9.5,3,,,101.74,101.6,101.57,101.4,99.67,99.53,99.5,99.34,24100,24100,24100,24100,,,,,0,1,14,12,9,0,0,0,,06:00:00,1658829600,6,20:48:00,1658882880,20.8,14.8,8,8,25,25,16,16,,,,,,7,4.7,4,1,,,,""
2022-07-25,23.4,20.35,19.6,15.8,30,,85,58.4,63.5,42,19.7,11.7,14.3,8.9,35,22.5,21.5,8,52,29,101.65,101.25,101.2,100.75,99.58,99.2,99.15,98.72,24100,24100,24100,24100,,,,,0,1.6,14.6,12.6,9.6,0,0,0,,05:59:00,1658743140,5.98,20:49:00,1658796540,20.82,14.83,7,8,23,24,15,19,,,,,,7,3.7,3.5,0,,,,""
2022-07-24,31,24.91,26.05,21.1,38,,100,76.5,77,54,23.4,20.3,19.9,16.3,37,19.92,22.5,8,53,22,101.37,100.96,100.98,100.58,99.34,98.93,98.95,98.56,24100,23162.5,12850,1600,,,,,0,8.1,21.1,19.1,16.1,18.4,18.4,0,,05:58:00,1658656680,5.97,20:50:00,1658710200,20.83,14.87,7,7,30,30,19,20,,,,,,8,6.5,4.5,1,,,,""
2022-07-23,33.2,27.69,27.5,21.8,39,,69,54.2,54.5,40,21.8,17.6,17.9,14,35,17.96,19.5,4,49,24,101.39,101.29,101.29,101.19,99.36,99.26,99.26,99.16,24100,24100,24100,24100,,,,,0,9.5,22.5,20.5,17.5,0,0,0,,05:57:00,1658570220,5.95,20:51:00,1658623860,20.85,14.9,9,9,33,33,21,23,,,,,,7,3.3,3.5,0,,,,""
2022-07-22,32.7,25.96,25.95,19.2,35,,82,52,55.5,29,17.2,14.8,14.2,11.3,36,13.92,19.5,3,58,24,101.27,101.01,100.99,100.71,99.24,98.99,98.97,98.69,24100,24100,24100,24100,,,,,0,8,20.9,18.9,15.9,0,0,0,,05:56:00,1658483760,5.93,20:52:00,1658537520,20.87,14.93,8,8,32,32,22,22,,,,,,6,2.2,3,0,,,,""
